epoch,train_loss,train_dice,val_loss,val_dice,train_fg_dice,val_fg_dice
96,0.2989679047056121,0.810499727146922,0.3091065953929154,0.8111241491777557,,
97,0.2973631839871097,0.8106749645709374,0.3077306925940017,0.8048783081273237,,
98,0.3004389745931242,0.8181004636182686,0.3090242755466273,0.8378034541826873,,
99,0.2999023620541077,0.8071839702098481,0.3083874518938717,0.8483551937554564,,
100,0.2975195005748401,0.8226980755366192,0.3075041630793185,0.7957579270005226,,
1,0.5861860682000768,0.4451148623130749,0.6475738336642584,0.1434905801067331,,
2,0.4867613777286648,0.435762221499882,0.4772287433346112,0.5643104669842417,,
3,0.4059731870349207,0.5022968212208183,0.4361913262733391,0.5974158280864363,,
4,0.3755088083330213,0.5722861224558812,0.4250053457383598,0.6244989355284171,,
5,0.3649101625606804,0.5539850996291911,0.3529637170778144,0.6964478497171686,,
6,0.3540554058791133,0.6009901489792627,0.3438069862091825,0.6204274101294255,,
7,0.3500834009730754,0.6359131486319906,0.3426053354161836,0.5796442966730821,,
8,0.3492489737974856,0.607265519399522,0.3472319593919175,0.7125207341852642,,
9,0.3443770583506693,0.6677400772485278,0.343677086799982,0.6433628235189688,,
10,0.3426949802033333,0.6096355535824117,0.3409032208978065,0.7070374879986048,,
11,0.3394335906933317,0.6558989050631483,0.3363256386170785,0.638882625404568,,
12,0.3389980285163061,0.6427541001382722,0.3380168103169472,0.6627652576814095,,
13,0.3353045050904077,0.679923591064048,0.3293216637380066,0.7290954345925933,,
14,0.3362246048033546,0.661494763880887,0.3409745826696356,0.6773450419838939,,
15,0.3349995351073192,0.6595917422845574,0.3434946265160328,0.7081052769152891,,
16,0.3363186189509117,0.645643685974634,0.3453775853184717,0.7234182282395306,,
17,0.3314184349590015,0.6907170444649736,0.3454393688589334,0.7259142659604549,,
18,0.329934150849136,0.6862604126684356,0.3391292018904572,0.655352440086149,,
19,0.331264553659166,0.6819193556982001,0.3364424966719179,0.5911579867381425,,
20,0.32357217392696,0.6904457823368552,0.3305745158965389,0.7231445840249459,,
21,0.322652225802445,0.7130621198361081,0.3265572909177059,0.7390718609981594,,
22,0.3221749564333592,0.7006525785795813,0.3283535451850011,0.733823262155056,,
23,0.3211051458058579,0.7035506829368451,0.3238736036056209,0.7445278756675267,,
24,0.3202543233381343,0.6996342500542523,0.3274979264076267,0.758840933264721,,
25,0.3198215129442628,0.7292921888241496,0.3293563433745432,0.6953529558100161,,
26,0.3205112489278143,0.7107738936271693,0.3256489152000064,0.7550038600429183,,
27,0.3179305670252118,0.7038149986812248,0.3243722172587046,0.7322712409354392,,
28,0.3180759351970773,0.6786130328498728,0.3230134856310628,0.7286119182549772,,
29,0.3174389018411772,0.7117595307002256,0.3274772634419302,0.7493901721955765,,
30,0.3164690428466531,0.712148769570447,0.3222549258775654,0.735557145350391,,
31,0.3153859458361883,0.7039106385155045,0.3192672440560445,0.7237597256011906,,
32,0.3173826870175532,0.731897154311442,0.3295477716740043,0.78525909181159,,
33,0.316165511066895,0.7390802929742462,0.3199058778672701,0.7432748082847822,,
34,0.3137189097258556,0.7189790895643012,0.3216215512005701,0.775250190248092,,
35,0.314109936800491,0.7286927316898597,0.3161686718729989,0.7445690309007963,,
36,0.3136106853040389,0.7306461143746381,0.3161302815368842,0.7155510528633992,,
37,0.3118032344805144,0.745010176472608,0.3246206403266461,0.6551950846443928,,
38,0.3139153102055732,0.7108830370665215,0.319612590862172,0.7041864854594072,,
39,0.3111154339396891,0.7442969435082816,0.3165128892952842,0.7469162733427116,,
40,0.3096299060847166,0.735350232614793,0.3140551269586597,0.799542604369067,,
41,0.3107547627597893,0.744684136535374,0.3189033140605759,0.745940819027878,,
42,0.3098581743672722,0.754530602418293,0.3178900520849441,0.7651122937954608,,
43,0.3093441476939256,0.7493831394672422,0.3148785836639858,0.7583129052072763,,
44,0.310736542789584,0.7592248998466551,0.313008180575534,0.7474981356589567,,
45,0.3092527486229499,0.7395249284234457,0.3171781964511388,0.7594421836351015,,
46,0.3084867823328533,0.7195801076821867,0.3187648242871676,0.7387502266182786,,
47,0.3076466749581494,0.7570270262079536,0.3114489768188269,0.7782924982408682,,
48,0.3059575073131471,0.7665079290076241,0.3155272380404529,0.716822820759955,,
49,0.3075903222312272,0.7405644989393921,0.3131412765277283,0.7447215528005645,,
1,0.5855403022908177,0.444750801456684,0.5213881411722728,0.4289286747595578,,
2,0.478212614133568,0.4449443747149235,0.432147701758714,0.5984266086348465,,
3,0.4010396793561896,0.5241550697198858,0.4657819496379012,0.1370240189857121,,
4,0.3693069142188124,0.5700627284426372,0.4001616050622293,0.6577059249351458,,
5,0.3604345989698264,0.5760321742261224,0.3488286981980006,0.4876478535270606,,
6,0.3525060734909433,0.6007626736381249,0.3377947513723657,0.6760127783886024,,
7,0.3474971246302437,0.6017316195296476,0.344607110756139,0.32344461522887,,
8,0.3485431963568215,0.5569087032169858,0.381479815979089,0.680080333281131,,
9,0.343186807543657,0.6148610932117303,0.3429401092940852,0.3741575997255583,,
10,0.3406108638242736,0.5950264157570596,0.3501541167497635,0.7161509904254874,,
11,0.3426409154319701,0.6098683773105116,0.3359427919522637,0.6730074013272921,,
12,0.3373428004277494,0.6006718805122945,0.333396429129477,0.628879674183281,,
13,0.3362202752728999,0.6132245274633208,0.3402192972689157,0.668467832782484,,
14,0.3350257990119371,0.6546504815379707,0.3494390543727648,0.6518057407367797,,
15,0.3376912232970944,0.6305361508604266,0.3440063138536754,0.4522937456173015,,
16,0.3337305862977714,0.6055503419937974,0.3300800744798921,0.6224501095224602,,
17,0.3246437463947991,0.6262642149697436,0.3304317823300759,0.6294485380199756,,
18,0.3248227387473682,0.6499458166506885,0.3309302541116873,0.6632260004324573,,
19,0.3234895869143732,0.6625424377581616,0.3307800481894186,0.5225500455335824,,
1,0.586200534525313,0.4496230876823575,0.5484828473556609,0.4761904802506237,,
2,0.4882888407132786,0.4149819545971761,0.5506864307182175,0.0942067395577755,,
3,0.425678298108936,0.4983156933345532,0.4281928104658921,0.6019068154483802,,
4,0.380031300293658,0.5859392220300812,0.3768021312231819,0.6673698653245256,,
5,0.3797416845481322,0.5977400583577,0.3657405920814545,0.4219282844002543,,
6,0.3580653135872257,0.6182817049955391,0.3463150579925804,0.6604478188923427,,
7,0.3533810785937803,0.6371602421788409,0.353813825618653,0.630083209097856,,
8,0.3495175576735037,0.616948212573945,0.3761251000243993,0.6516023658748183,,
9,0.3475454542882393,0.6607798719635033,0.3405413684834327,0.6815088519807271,,
10,0.3421272742200083,0.6193302764407711,0.3566911754065326,0.6021438417702978,,
11,0.3420920078425518,0.6572151646558485,0.3408064331327166,0.6903428341306391,,
12,0.337723328196323,0.6521610660073389,0.3437092667667284,0.5446284530518793,,
13,0.3348758814016772,0.6652330452070692,0.3378979724255346,0.6078865269375393,,
14,0.3319385000190895,0.6836428857297477,0.3573758577750552,0.6441228482156812,,
15,0.3343113622304843,0.6647962599592787,0.3352216973102518,0.691923673309031,,
16,0.333802761104672,0.6530860141981296,0.3404152433254889,0.54880453404859,,
17,0.3310197487164655,0.6602207859254254,0.3429242137908226,0.615471703293124,,
18,0.33095919150724,0.6541736897061835,0.3322841266524933,0.6543091899227529,,
19,0.327322447460164,0.646989835918413,0.3325379380867594,0.6661799935890096,,
20,0.3285185923230462,0.6609022084411253,0.3333921487930985,0.7017783084440798,,
1,0.586200534525313,0.4496230876823575,0.5484828473556609,0.4761904802506237,,
2,0.4882888407132786,0.4149819545971761,0.5506864307182175,0.0942067395577755,,
3,0.425678298108936,0.4983156933345532,0.4281928104658921,0.6019068154483802,,
4,0.380031300293658,0.5859392220300812,0.3768021312231819,0.6673698653245256,,
5,0.3797416845481322,0.5977400583577,0.3657405920814545,0.4219282844002543,,
6,0.3580653135872257,0.6182817049955391,0.3463150579925804,0.6604478188923427,,
7,0.3533810785937803,0.6371602421788409,0.353813825618653,0.630083209097856,,
8,0.3495175576735037,0.616948212573945,0.3761251000243993,0.6516023658748183,,
9,0.3475454542882393,0.6607798719635033,0.3405413684834327,0.6815088519807271,,
10,0.3421272742200083,0.6193302764407711,0.3566911754065326,0.6021438417702978,,
11,0.3420920078425518,0.6572151646558485,0.3408064331327166,0.6903428341306391,,
12,0.337723328196323,0.6521610660073389,0.3437092667667284,0.5446284530518793,,
13,0.3348758814016772,0.6652330452070692,0.3378979724255346,0.6078865269375393,,
14,0.3319385000190895,0.6836428857297477,0.3573758577750552,0.6441228482156812,,
15,0.3343113622304843,0.6647962599592787,0.3352216973102518,0.691923673309031,,
16,0.333802761104672,0.6530860141981296,0.3404152433254889,0.54880453404859,,
17,0.3310197487164655,0.6602207859254254,0.3429242137908226,0.615471703293124,,
18,0.33095919150724,0.6541736897061835,0.3322841266524933,0.6543091899227529,,
19,0.327322447460164,0.646989835918413,0.3325379380867594,0.6661799935890096,,
20,0.3285185923230462,0.6609022084411253,0.3333921487930985,0.7017783084440798,,
21,0.3268431041370401,0.6537902467585307,0.3335219516108433,0.7042792029678822,,
22,0.3266016320552233,0.6747854735417758,0.3357702618730919,0.704595662830841,,
23,0.3232738348158375,0.6847884718695453,0.3339006278353433,0.6991133138182617,,
24,0.323709556340708,0.6750656740421458,0.3356118324390125,0.52860839938728,,
25,0.3206692648269815,0.709060397288651,0.3401009996776424,0.7081948316966494,,
26,0.3238642694032871,0.6471624212281737,0.3335603029422817,0.5966887825019987,,
27,0.3218397970644303,0.681472090217331,0.3318149793360914,0.6794175750038824,,
28,0.3212811611496259,0.6549928587463428,0.3358554654045119,0.7264198373470988,,
29,0.319225581768186,0.6727785646452187,0.3294600512211521,0.7254218260447184,,
30,0.3172105230738462,0.6841310661805511,0.3282865975717349,0.7272338790907746,,
31,0.3141157483884708,0.6823061427270124,0.3270922245768209,0.7065978750054326,,
32,0.3156032738676343,0.6957167378149864,0.3332311778018872,0.7186113427437487,,
33,0.316198638124015,0.7085479897075366,0.3262002967475426,0.7459891350673777,,
34,0.3128420453557233,0.6899126908243775,0.3331942796441061,0.6656188555948791,,
35,0.3140114514166827,0.7061764481907282,0.3296688714153355,0.6710983016306445,,
36,0.313456536642242,0.6995103605136895,0.3274395781391788,0.6912886856127111,,
37,0.3107870589613605,0.72199050344797,0.3325158293536376,0.5471322983092447,,
38,0.3148300734401675,0.6790904755303484,0.347820483724631,0.5470480479127809,,
39,0.3103729732759258,0.7143071350235388,0.3263015933113083,0.6747428581473374,,
40,0.3046939264345972,0.6996394603572472,0.3251142227534382,0.6893698266219526,,
41,0.3029589056679159,0.7403897843830326,0.3238655594621031,0.6429861657018919,,
42,0.3024398675429697,0.7134536875873881,0.3246460267608719,0.7104913842465196,,
1,0.586200534525313,0.4496230876823575,0.5484828473556609,0.4761904802506237,,
2,0.4882888407132786,0.4149819545971761,0.5506864307182175,0.0942067395577755,,
3,0.425678298108936,0.4983156933345532,0.4281928104658921,0.6019068154483802,,
4,0.380031300293658,0.5859392220300812,0.3768021312231819,0.6673698653245256,,
5,0.3797416845481322,0.5977400583577,0.3657405920814545,0.4219282844002543,,
6,0.3580653135872257,0.6182817049955391,0.3463150579925804,0.6604478188923427,,
7,0.3533810785937803,0.6371602421788409,0.353813825618653,0.630083209097856,,
8,0.3495175576735037,0.616948212573945,0.3761251000243993,0.6516023658748183,,
9,0.3475454542882393,0.6607798719635033,0.3405413684834327,0.6815088519807271,,
10,0.3421272742200083,0.6193302764407711,0.3566911754065326,0.6021438417702978,,
11,0.3420920078425518,0.6572151646558485,0.3408064331327166,0.6903428341306391,,
12,0.337723328196323,0.6521610660073389,0.3437092667667284,0.5446284530518793,,
13,0.3348758814016772,0.6652330452070692,0.3378979724255346,0.6078865269375393,,
14,0.3319385000190895,0.6836428857297477,0.3573758577750552,0.6441228482156812,,
15,0.3343113622304843,0.6647962599592787,0.3352216973102518,0.691923673309031,,
16,0.333802761104672,0.6530860141981296,0.3404152433254889,0.54880453404859,,
17,0.3310197487164655,0.6602207859254254,0.3429242137908226,0.615471703293124,,
18,0.33095919150724,0.6541736897061835,0.3322841266524933,0.6543091899227529,,
19,0.327322447460164,0.646989835918413,0.3325379380867594,0.6661799935890096,,
20,0.3285185923230462,0.6609022084411253,0.3333921487930985,0.7017783084440798,,
21,0.3268431041370401,0.6537902467585307,0.3335219516108433,0.7042792029678822,,
22,0.3266016320552233,0.6747854735417758,0.3357702618730919,0.704595662830841,,
23,0.3232738348158375,0.6847884718695453,0.3339006278353433,0.6991133138182617,,
24,0.323709556340708,0.6750656740421458,0.3356118324390125,0.52860839938728,,
25,0.3206692648269815,0.709060397288651,0.3401009996776424,0.7081948316966494,,
26,0.3238642694032871,0.6471624212281737,0.3335603029422817,0.5966887825019987,,
27,0.3218397970644303,0.681472090217331,0.3318149793360914,0.6794175750038824,,
28,0.3212811611496259,0.6549928587463428,0.3358554654045119,0.7264198373470988,,
29,0.319225581768186,0.6727785646452187,0.3294600512211521,0.7254218260447184,,
30,0.3172105230738462,0.6841310661805511,0.3282865975717349,0.7272338790907746,,
31,0.3141157483884708,0.6823061427270124,0.3270922245768209,0.7065978750054326,,
32,0.3156032738676343,0.6957167378149864,0.3332311778018872,0.7186113427437487,,
33,0.316198638124015,0.7085479897075366,0.3262002967475426,0.7459891350673777,,
34,0.3128420453557233,0.6899126908243775,0.3331942796441061,0.6656188555948791,,
35,0.3140114514166827,0.7061764481907282,0.3296688714153355,0.6710983016306445,,
36,0.313456536642242,0.6995103605136895,0.3274395781391788,0.6912886856127111,,
37,0.3107870589613605,0.72199050344797,0.3325158293536376,0.5471322983092447,,
38,0.3148300734401675,0.6790904755303484,0.347820483724631,0.5470480479127809,,
39,0.3103729732759258,0.7143071350235388,0.3263015933113083,0.6747428581473374,,
40,0.3046939264345972,0.6996394603572472,0.3251142227534382,0.6893698266219526,,
41,0.3029589056679159,0.7403897843830326,0.3238655594621031,0.6429861657018919,,
42,0.3024398675429697,0.7134536875873881,0.3246460267608719,0.7104913842465196,,
43,0.301852102106717,0.7332133690274502,0.3416365667778466,0.6274035582412741,,
44,0.3013954136539926,0.749329045723757,0.3208940094115123,0.6878890997106192,,
45,0.2986965077625192,0.7679999037573375,0.3244619969101179,0.7351157347716036,,
46,0.2951373742323928,0.7707492713834863,0.3195485149155415,0.767343034701688,,
47,0.2950571681918103,0.7605604620872384,0.3212434309091241,0.7342589219056425,,
48,0.2940094105880032,0.766178414108449,0.3213726600543374,0.7221408961524606,,
49,0.2931109402097105,0.7596257478963835,0.3186676002196258,0.7451713911834217,,
50,0.2929573961644592,0.7611533820320288,0.3204323134074608,0.7536981687659309,,
51,0.2928311989830874,0.7414796819881454,0.3205697537798966,0.7260897685776351,,
52,0.2933602494433754,0.7753115633351193,0.3190354664721304,0.7092611509419623,,
53,0.2912824428664433,0.7745512211108287,0.3192317789376137,0.711211606301627,,
54,0.2904671753800131,0.7689207470097226,0.3194065167169486,0.7256180113624959,,
55,0.2900060458359709,0.7918436929506342,0.317838261702231,0.7408733128436974,,
56,0.2898634444690584,0.7742946471170752,0.320290876197673,0.664613048420371,,
57,0.2888883953827187,0.7823796665419013,0.3191957405014407,0.7532162157197794,,
58,0.2892568670213222,0.7506577476009804,0.3189609535260215,0.7560975331635702,,
59,0.2882149662687371,0.7919234221703512,0.3195093125548391,0.7434259287658191,,
60,0.2875801034348925,0.7835230696924824,0.3198683012631677,0.7224307746759483,,
61,0.2876512238977795,0.7537231112931676,0.32062860682518,0.6668211378077477,,
62,0.2866996788839602,0.7903777373269432,0.3189308950677514,0.7438951085011164,,
63,0.286983623135584,0.7626781828045227,0.319318105865802,0.7320967866551309,,
64,0.28682469822698,0.7648791870382166,0.319676354948786,0.7252331872781118,,
65,0.2867142063290498,0.7800046826925802,0.3186894476502424,0.7449116836346331,,
66,0.2865682958668686,0.7797977569575755,0.3195789650171285,0.7370555102825165,,
67,0.2861188668564657,0.7815969192997162,0.3196751495291079,0.7436861072977384,,
68,0.2858367741802813,0.7758182000085885,0.3189354478381574,0.7442367779357093,,
69,0.2858997439106666,0.7709455150905662,0.3188997888272362,0.7416889818296546,,
70,0.2860809950051839,0.7773335031526774,0.3200960904138074,0.7461546205338978,,
1,0.586200534525313,0.4496230876823575,0.5484828473556609,0.4761904802506237,,
2,0.4882888407132786,0.4149819545971761,0.5506864307182175,0.0942067395577755,,
3,0.425678298108936,0.4983156933345532,0.4281928104658921,0.6019068154483802,,
4,0.380031300293658,0.5859392220300812,0.3768021312231819,0.6673698653245256,,
5,0.3797416845481322,0.5977400583577,0.3657405920814545,0.4219282844002543,,
6,0.3580653135872257,0.6182817049955391,0.3463150579925804,0.6604478188923427,,
7,0.3533810785937803,0.6371602421788409,0.353813825618653,0.630083209097856,,
8,0.3495175576735037,0.616948212573945,0.3761251000243993,0.6516023658748183,,
